sample_id,time_point,X_test,y_test,y_pred
4,10,0.5263157894736842,0.4080696504802383,0.3163143323455553
4,11,0.5789473684210527,0.5072619701050529,0.14257156995757328
4,12,0.631578947368421,0.4333157483986836,0.1794933849784001
4,13,0.6842105263157894,0.4610656745491958,0.26351029960539163
4,14,0.7368421052631579,0.46754661444695755,0.08694707918779866
4,15,0.7894736842105263,0.5674290989136196,0.07057380159521781
4,16,0.8421052631578947,0.5226753245223517,0.23386460426868344
4,17,0.894736842105263,0.5777324642109644,0.3397373071529988
4,18,0.9473684210526315,0.5105929229063465,0.5044755255228613
4,19,1.0,0.5904327864871567,0.08610358485449625
5,0,0.0,0.5760812474519159,0.2247155059351456
5,1,0.05263157894736842,0.4493094525118134,0.15971510433438257
5,2,0.10526315789473684,0.5270254421887183,0.18396674468570143
5,3,0.15789473684210525,0.5135610833727308,0.1429408711366791
5,4,0.21052631578947367,0.5750392316411477,0.21234472259970094
5,5,0.2631578947368421,0.5066727670948931,0.13743401369757538
5,6,0.3157894736842105,0.5241420395112308,0.3558150392324976
5,7,0.3684210526315789,0.5866171082082507,0.39710445378807524
5,8,0.42105263157894735,0.5840988966249323,0.1463228031134738
5,9,0.47368421052631576,0.5869567322908336,-0.006223989578703182
5,10,0.5263157894736842,0.5608224332262167,0.3163143323455553
5,11,0.5789473684210527,0.5615671177900373,0.14257156995757328
5,12,0.631578947368421,0.5827527464921244,0.1794933849784001
5,13,0.6842105263157894,0.49554786422477826,0.26351029960539163
5,14,0.7368421052631579,0.5244729695141173,0.08694707918779866
5,15,0.7894736842105263,0.49645786531082553,0.07057380159521781
5,16,0.8421052631578947,0.5203787128579154,0.23386460426868344
5,17,0.894736842105263,0.5797636919873327,0.3397373071529988
5,18,0.9473684210526315,0.5273460891371492,0.5044755255228613
5,19,1.0,0.5233719544962642,0.08610358485449625
6,0,0.0,0.46789892294579616,0.22471550593514444
6,1,0.05263157894736842,0.32469463469714277,0.15971510433438194
6,2,0.10526315789473684,0.40511012517513845,0.18396674468570073
6,3,0.15789473684210525,0.45911634494927855,0.14294087113668003
6,4,0.21052631578947367,0.533716622454889,0.21234472259970033
6,5,0.2631578947368421,0.4674983927219802,0.13743401369757668
6,6,0.3157894736842105,0.5489685254432087,0.3558150392324958
6,7,0.3684210526315789,0.49969035683776625,0.39710445378807474
6,8,0.42105263157894735,0.5564279365329311,0.1463228031134739
6,9,0.47368421052631576,0.5432649673604755,-0.006223989578703709
6,10,0.5263157894736842,0.4828054137953921,0.3163143323455544
6,11,0.5789473684210527,0.5187549470165949,0.1425715699575704
6,12,0.631578947368421,0.4899183243686308,0.17949338497840164
6,13,0.6842105263157894,0.5101037570850061,0.2635102996053911
6,14,0.7368421052631579,0.47253405695440603,0.08694707918779902
6,15,0.7894736842105263,0.5437419556393491,0.07057380159521776
6,16,0.8421052631578947,0.6330636651823442,0.23386460426868355
6,17,0.894736842105263,0.5041650505256534,0.33973730715299755
6,18,0.9473684210526315,0.48175224454745075,0.5044755255228607
6,19,1.0,0.5619661961125245,0.08610358485449633
7,0,0.0,0.6352056531714811,0.2247155059351456
7,1,0.05263157894736842,0.4781049100718757,0.15971510433438257
7,2,0.10526315789473684,0.5034281993016646,0.18396674468570143
7,3,0.15789473684210525,0.5751460370523908,0.1429408711366791
7,4,0.21052631578947367,0.628622194986104,0.21234472259970094
7,5,0.2631578947368421,0.4759302790527514,0.13743401369757538
7,6,0.3157894736842105,0.5093070831604891,0.3558150392324976
7,7,0.3684210526315789,0.5754280308550482,0.39710445378807524
7,8,0.42105263157894735,0.576740244511108,0.1463228031134738
7,9,0.47368421052631576,0.4701101630529948,-0.006223989578703182
7,10,0.5263157894736842,0.5233291435586649,0.3163143323455553
7,11,0.5789473684210527,0.5280964674121761,0.14257156995757328
7,12,0.631578947368421,0.5209397013399111,0.1794933849784001
7,13,0.6842105263157894,0.4464748383909708,0.26351029960539163
7,14,0.7368421052631579,0.4922176324142434,0.08694707918779866
7,15,0.7894736842105263,0.4370420007168698,0.07057380159521781
7,16,0.8421052631578947,0.4257405426531685,0.23386460426868344
7,17,0.894736842105263,0.4971986217367747,0.3397373071529988
7,18,0.9473684210526315,0.348553753144531,0.5044755255228613
7,19,1.0,0.40508199275963014,0.08610358485449625
8,0,0.0,0.4973083594271278,0.2247155059351456
8,1,0.05263157894736842,0.5182740175120424,0.15971510433438257
8,2,0.10526315789473684,0.47092453394493095,0.18396674468570143
8,3,0.15789473684210525,0.5125177579576122,0.1429408711366791
8,4,0.21052631578947367,0.543157206463201,0.21234472259970094
8,5,0.2631578947368421,0.5282499667960313,0.13743401369757538
8,6,0.3157894736842105,0.5530831690725045,0.3558150392324976
8,7,0.3684210526315789,0.4694590490953918,0.39710445378807524
8,8,0.42105263157894735,0.4846417512710406,0.1463228031134738
8,9,0.47368421052631576,0.44862219991303687,-0.006223989578703182
8,10,0.5263157894736842,0.3878621290603496,0.3163143323455553
8,11,0.5789473684210527,0.4302005271939404,0.14257156995757328
8,12,0.631578947368421,0.49809932378017474,0.1794933849784001
8,13,0.6842105263157894,0.4404718931111251,0.26351029960539163
8,14,0.7368421052631579,0.5412617406415678,0.08694707918779866
8,15,0.7894736842105263,0.5099502981064863,0.07057380159521781
8,16,0.8421052631578947,0.4412759429947067,0.23386460426868344
8,17,0.894736842105263,0.5005714811440063,0.3397373071529988
8,18,0.9473684210526315,0.5012399531668218,0.5044755255228613
8,19,1.0,0.5365399780945523,0.08610358485449625
9,0,0.0,0.48779743792124874,0.2247155059351456
9,1,0.05263157894736842,0.48175320859065296,0.15971510433438257
9,2,0.10526315789473684,0.4208300186967137,0.18396674468570143
9,3,0.15789473684210525,0.5088449828065692,0.1429408711366791
9,4,0.21052631578947367,0.5028002664781541,0.21234472259970094
9,5,0.2631578947368421,0.5792017865776904,0.13743401369757538
9,6,0.3157894736842105,0.458329205350793,0.3558150392324976
9,7,0.3684210526315789,0.4061343795845864,0.39710445378807524
9,8,0.42105263157894735,0.5054796111192491,0.1463228031134738
9,9,0.47368421052631576,0.5978982770067264,-0.006223989578703182
9,10,0.5263157894736842,0.5534338495368522,0.3163143323455553
9,11,0.5789473684210527,0.6273592978310585,0.14257156995757328
9,12,0.631578947368421,0.5567207535596355,0.1794933849784001
9,13,0.6842105263157894,0.6476403665465581,0.26351029960539163
9,14,0.7368421052631579,0.5847731346553284,0.08694707918779866
9,15,0.7894736842105263,0.5409908348786212,0.07057380159521781
9,16,0.8421052631578947,0.5178925722296965,0.23386460426868344
9,17,0.894736842105263,0.5897065392200702,0.3397373071529988
9,18,0.9473684210526315,0.5135222443593588,0.5044755255228613
9,19,1.0,0.5476058492339558,0.08610358485449625
10,0,0.0,0.5948195650862804,0.2247155059351456
10,1,0.05263157894736842,0.5899219692256003,0.15971510433438257
10,2,0.10526315789473684,0.514759275337899,0.18396674468570143
10,3,0.15789473684210525,0.48541920538109296,0.1429408711366791
10,4,0.21052631578947367,0.5151565635124544,0.21234472259970094
10,5,0.2631578947368421,0.5045481123813492,0.13743401369757538
10,6,0.3157894736842105,0.4354875103536402,0.3558150392324976
10,7,0.3684210526315789,0.49431407454491144,0.39710445378807524
10,8,0.42105263157894735,0.4926984894883049,0.1463228031134738
10,9,0.47368421052631576,0.4897903861745901,-0.006223989578703182
10,10,0.5263157894736842,0.4398137546110734,0.3163143323455553
10,11,0.5789473684210527,0.46357561616739584,0.14257156995757328
10,12,0.631578947368421,0.42462120977594653,0.1794933849784001
10,13,0.6842105263157894,0.4328112340689206,0.26351029960539163
10,14,0.7368421052631579,0.4745015384942991,0.08694707918779866
10,15,0.7894736842105263,0.38523950097924264,0.07057380159521781
10,16,0.8421052631578947,0.44377874464464806,0.23386460426868344
10,17,0.894736842105263,0.43770236400213286,0.3397373071529988
10,18,0.9473684210526315,0.4570705067742679,0.5044755255228613
10,19,1.0,0.37371726146484185,0.08610358485449625
11,0,0.0,0.4877964994576397,0.2247155059351456
11,1,0.05263157894736842,0.5027383100988214,0.15971510433438257
11,2,0.10526315789473684,0.4574165947196126,0.18396674468570143
11,3,0.15789473684210525,0.4797420075307192,0.1429408711366791
11,4,0.21052631578947367,0.4766437820936599,0.21234472259970094
11,5,0.2631578947368421,0.42117952079437243,0.13743401369757538
11,6,0.3157894736842105,0.45203335021925006,0.3558150392324976
11,7,0.3684210526315789,0.4729984886369014,0.39710445378807524
11,8,0.42105263157894735,0.345726056092591,0.1463228031134738
11,9,0.47368421052631576,0.49867045756960376,-0.006223989578703182
11,10,0.5263157894736842,0.49836018999102777,0.3163143323455553
11,11,0.5789473684210527,0.44415329471740167,0.14257156995757328
11,12,0.631578947368421,0.47248416900272416,0.1794933849784001
11,13,0.6842105263157894,0.5094863630626786,0.26351029960539163
11,14,0.7368421052631579,0.5075549143437269,0.08694707918779866
11,15,0.7894736842105263,0.5438647307109613,0.07057380159521781
11,16,0.8421052631578947,0.500426233423763,0.23386460426868344
11,17,0.894736842105263,0.5887038703824413,0.3397373071529988
11,18,0.9473684210526315,0.5199903174243221,0.5044755255228613
11,19,1.0,0.4916771734669728,0.08610358485449625
12,0,0.0,0.36211916363201846,0.2247155059351456
12,1,0.05263157894736842,0.5198985123842872,0.15971510433438257
12,2,0.10526315789473684,0.43170357147839966,0.18396674468570143
12,3,0.15789473684210525,0.502374518526395,0.1429408711366791
12,4,0.21052631578947367,0.3825297346789289,0.21234472259970094
12,5,0.2631578947368421,0.42682978872836247,0.13743401369757538
12,6,0.3157894736842105,0.46131226855902263,0.3558150392324976
12,7,0.3684210526315789,0.5104809458896046,0.39710445378807524
12,8,0.42105263157894735,0.45906039068030585,0.1463228031134738
12,9,0.47368421052631576,0.5276496582436997,-0.006223989578703182
12,10,0.5263157894736842,0.5310309184703333,0.3163143323455553
12,11,0.5789473684210527,0.5229188565273793,0.14257156995757328
12,12,0.631578947368421,0.4787763694300347,0.1794933849784001
12,13,0.6842105263157894,0.5346124949904856,0.26351029960539163
12,14,0.7368421052631579,0.6265821849984254,0.08694707918779866
12,15,0.7894736842105263,0.5251787445487484,0.07057380159521781
12,16,0.8421052631578947,0.5396287354102217,0.23386460426868344
12,17,0.894736842105263,0.5840203664209922,0.3397373071529988
12,18,0.9473684210526315,0.4582128854671088,0.5044755255228613
12,19,1.0,0.4880587626402795,0.08610358485449625
13,0,0.0,0.4416787488682955,0.2247155059351456
13,1,0.05263157894736842,0.49631807669854416,0.15971510433438257
13,2,0.10526315789473684,0.5450113279183969,0.18396674468570143
13,3,0.15789473684210525,0.4996546051664623,0.1429408711366791
13,4,0.21052631578947367,0.5127877274878431,0.21234472259970094
13,5,0.2631578947368421,0.47058746540162605,0.13743401369757538
13,6,0.3157894736842105,0.5183983070329958,0.3558150392324976
13,7,0.3684210526315789,0.5413617450666872,0.39710445378807524
13,8,0.42105263157894735,0.4211396597899706,0.1463228031134738
13,9,0.47368421052631576,0.474310025999715,-0.006223989578703182
13,10,0.5263157894736842,0.556888073102269,0.3163143323455553
13,11,0.5789473684210527,0.5887867279577719,0.14257156995757328
13,12,0.631578947368421,0.521918516617438,0.1794933849784001
13,13,0.6842105263157894,0.6005294212348586,0.26351029960539163
13,14,0.7368421052631579,0.4817900876073788,0.08694707918779866
13,15,0.7894736842105263,0.6225376498181298,0.07057380159521781
13,16,0.8421052631578947,0.5584294845698271,0.23386460426868344
13,17,0.894736842105263,0.5969634598650927,0.3397373071529988
13,18,0.9473684210526315,0.5328141044783614,0.5044755255228613
13,19,1.0,0.48227340571236577,0.08610358485449625
14,0,0.0,0.4446016163620593,0.2247155059351456
14,1,0.05263157894736842,0.40625525388504397,0.15971510433438257
14,2,0.10526315789473684,0.35807510168162743,0.18396674468570143
14,3,0.15789473684210525,0.49677302830080655,0.1429408711366791
14,4,0.21052631578947367,0.4870743347251253,0.21234472259970094
14,5,0.2631578947368421,0.4016520675670756,0.13743401369757538
14,6,0.3157894736842105,0.43737798379391013,0.3558150392324976
14,7,0.3684210526315789,0.4317777598264381,0.39710445378807524
14,8,0.42105263157894735,0.44242173148538694,0.1463228031134738
14,9,0.47368421052631576,0.45310774012020527,-0.006223989578703182
14,10,0.5263157894736842,0.3789327001051423,0.3163143323455553
14,11,0.5789473684210527,0.5055949569963423,0.14257156995757328
14,12,0.631578947368421,0.49960110708584665,0.1794933849784001
14,13,0.6842105263157894,0.5004910241383987,0.26351029960539163
14,14,0.7368421052631579,0.5394146515097517,0.08694707918779866
14,15,0.7894736842105263,0.5464922114450493,0.07057380159521781
14,16,0.8421052631578947,0.6032707729312253,0.23386460426868344
14,17,0.894736842105263,0.527547327381974,0.3397373071529988
14,18,0.9473684210526315,0.5570656959764757,0.5044755255228613
14,19,1.0,0.5502424724561775,0.08610358485449625
15,0,0.0,0.3964432385246281,0.2247155059351456
15,1,0.05263157894736842,0.5381836572570405,0.15971510433438257
15,2,0.10526315789473684,0.45379986235019787,0.18396674468570143
15,3,0.15789473684210525,0.5235263173434604,0.1429408711366791
15,4,0.21052631578947367,0.5618033604500563,0.21234472259970094
15,5,0.2631578947368421,0.5749560858398013,0.13743401369757538
15,6,0.3157894736842105,0.5247255037648014,0.3558150392324976
15,7,0.3684210526315789,0.42839159218556355,0.39710445378807524
15,8,0.42105263157894735,0.48636418066869797,0.1463228031134738
15,9,0.47368421052631576,0.47725974690818046,-0.006223989578703182
15,10,0.5263157894736842,0.5142647178637673,0.3163143323455553
15,11,0.5789473684210527,0.5358848771552485,0.14257156995757328
15,12,0.631578947368421,0.535656311057798,0.1794933849784001
15,13,0.6842105263157894,0.5473600529582342,0.26351029960539163
15,14,0.7368421052631579,0.4863365295520186,0.08694707918779866
15,15,0.7894736842105263,0.5494571665174133,0.07057380159521781
15,16,0.8421052631578947,0.5718806974825638,0.23386460426868344
15,17,0.894736842105263,0.41845866331044007,0.3397373071529988
15,18,0.9473684210526315,0.5903860206703233,0.5044755255228613
15,19,1.0,0.4954348316353765,0.08610358485449625
16,0,0.0,0.4017090150849554,0.2247155059351456
16,1,0.05263157894736842,0.4089840172406653,0.15971510433438257
16,2,0.10526315789473684,0.43563668189484356,0.18396674468570143
16,3,0.15789473684210525,0.47169157163580316,0.1429408711366791
16,4,0.21052631578947367,0.47066874038314327,0.21234472259970094
16,5,0.2631578947368421,0.5664721489704896,0.13743401369757538
16,6,0.3157894736842105,0.5445751352046998,0.3558150392324976
16,7,0.3684210526315789,0.48546466132490335,0.39710445378807524
16,8,0.42105263157894735,0.48032387768902407,0.1463228031134738
16,9,0.47368421052631576,0.49646043756287384,-0.006223989578703182
16,10,0.5263157894736842,0.4908326785383945,0.3163143323455553
16,11,0.5789473684210527,0.5090765068510658,0.14257156995757328
16,12,0.631578947368421,0.5416367311097747,0.1794933849784001
16,13,0.6842105263157894,0.4623051895598871,0.26351029960539163
16,14,0.7368421052631579,0.5657240571883052,0.08694707918779866
16,15,0.7894736842105263,0.5816330688306202,0.07057380159521781
16,16,0.8421052631578947,0.5805377367956228,0.23386460426868344
16,17,0.894736842105263,0.5490717697766873,0.3397373071529988
16,18,0.9473684210526315,0.5898909541365255,0.5044755255228613
16,19,1.0,0.6085261066709613,0.08610358485449625
17,0,0.0,0.4206029267801688,0.2247155059351456
17,1,0.05263157894736842,0.4601098904248013,0.15971510433438257
17,2,0.10526315789473684,0.40024461932430205,0.18396674468570143
17,3,0.15789473684210525,0.4107696112183039,0.1429408711366791
17,4,0.21052631578947367,0.44843588996188277,0.21234472259970094
17,5,0.2631578947368421,0.5712319305466751,0.13743401369757538
17,6,0.3157894736842105,0.459062935771845,0.3558150392324976
17,7,0.3684210526315789,0.3991432074910454,0.39710445378807524
17,8,0.42105263157894735,0.4937822250627935,0.1463228031134738
17,9,0.47368421052631576,0.4845192664982531,-0.006223989578703182
17,10,0.5263157894736842,0.45328836892224367,0.3163143323455553
17,11,0.5789473684210527,0.5054141160830998,0.14257156995757328
17,12,0.631578947368421,0.46242139895723894,0.1794933849784001
17,13,0.6842105263157894,0.51174443472931,0.26351029960539163
17,14,0.7368421052631579,0.5481675729178745,0.08694707918779866
17,15,0.7894736842105263,0.5818341420674014,0.07057380159521781
17,16,0.8421052631578947,0.5710825223481334,0.23386460426868344
17,17,0.894736842105263,0.43947891364504926,0.3397373071529988
17,18,0.9473684210526315,0.5501938992640492,0.5044755255228613
17,19,1.0,0.5126126900717574,0.08610358485449625
18,0,0.0,0.4997531453360117,0.2247155059351456
18,1,0.05263157894736842,0.4815576718788649,0.15971510433438257
18,2,0.10526315789473684,0.4855621605649829,0.18396674468570143
18,3,0.15789473684210525,0.5319372919160883,0.1429408711366791
18,4,0.21052631578947367,0.5118693367463389,0.21234472259970094
18,5,0.2631578947368421,0.48550797962669545,0.13743401369757538
18,6,0.3157894736842105,0.4700061931823051,0.3558150392324976
18,7,0.3684210526315789,0.502082128896869,0.39710445378807524
18,8,0.42105263157894735,0.552636864190461,0.1463228031134738
18,9,0.47368421052631576,0.5703626069305884,-0.006223989578703182
18,10,0.5263157894736842,0.5837383400608096,0.3163143323455553
18,11,0.5789473684210527,0.5406940740583849,0.14257156995757328
18,12,0.631578947368421,0.5885252761903778,0.1794933849784001
18,13,0.6842105263157894,0.6891522938409238,0.26351029960539163
18,14,0.7368421052631579,0.59866014204277,0.08694707918779866
18,15,0.7894736842105263,0.5243196857355399,0.07057380159521781
18,16,0.8421052631578947,0.46496066144627457,0.23386460426868344
18,17,0.894736842105263,0.567604383360414,0.3397373071529988
18,18,0.9473684210526315,0.5556487333164442,0.5044755255228613
18,19,1.0,0.49701108932965865,0.08610358485449625
19,0,0.0,0.41820617695886125,0.22471550593514444
19,1,0.05263157894736842,0.3780147372688015,0.15971510433438194
19,2,0.10526315789473684,0.40061437652265836,0.18396674468570073
19,3,0.15789473684210525,0.5407142972036235,0.14294087113668003
19,4,0.21052631578947367,0.45955958600792585,0.21234472259970033
19,5,0.2631578947368421,0.3965597282850163,0.13743401369757668
19,6,0.3157894736842105,0.40912495387936476,0.3558150392324958
19,7,0.3684210526315789,0.4241226690957667,0.39710445378807474
19,8,0.42105263157894735,0.47446088115093277,0.1463228031134739
19,9,0.47368421052631576,0.5630388860575373,-0.006223989578703709
19,10,0.5263157894736842,0.4817718579312701,0.3163143323455544
19,11,0.5789473684210527,0.4352351586482137,0.1425715699575704
19,12,0.631578947368421,0.5949732266628952,0.17949338497840164
19,13,0.6842105263157894,0.5343985709787655,0.2635102996053911
19,14,0.7368421052631579,0.4850119260812545,0.08694707918779902
19,15,0.7894736842105263,0.512411546761062,0.07057380159521776
19,16,0.8421052631578947,0.5153078768798657,0.23386460426868355
19,17,0.894736842105263,0.6036762674068944,0.33973730715299755
19,18,0.9473684210526315,0.5863270456587515,0.5044755255228607
19,19,1.0,0.5718124169866279,0.08610358485449633
20,0,0.0,0.5745923465352327,0.2247155059351456
20,1,0.05263157894736842,0.5702214494867859,0.15971510433438257
20,2,0.10526315789473684,0.468406517683218,0.18396674468570143
20,3,0.15789473684210525,0.44023188211644854,0.1429408711366791
20,4,0.21052631578947367,0.427189697981062,0.21234472259970094
20,5,0.2631578947368421,0.4256571868745943,0.13743401369757538
20,6,0.3157894736842105,0.4484939688750534,0.3558150392324976
20,7,0.3684210526315789,0.43503582824355436,0.39710445378807524
20,8,0.42105263157894735,0.5420447920001747,0.1463228031134738
20,9,0.47368421052631576,0.4449081931622877,-0.006223989578703182
20,10,0.5263157894736842,0.49178179666749033,0.3163143323455553
20,11,0.5789473684210527,0.5016043978844985,0.14257156995757328
20,12,0.631578947368421,0.518672696670082,0.1794933849784001
20,13,0.6842105263157894,0.4634988409340696,0.26351029960539163
20,14,0.7368421052631579,0.49519887424507875,0.08694707918779866
20,15,0.7894736842105263,0.47651852843629994,0.07057380159521781
20,16,0.8421052631578947,0.4511641865687571,0.23386460426868344
20,17,0.894736842105263,0.44518520440226905,0.3397373071529988
20,18,0.9473684210526315,0.4611163735847721,0.5044755255228613
20,19,1.0,0.44757509286491104,0.08610358485449625
21,0,0.0,0.5047834618677566,0.2247155059351456
21,1,0.05263157894736842,0.40290916816347755,0.15971510433438257
21,2,0.10526315789473684,0.46326900985772784,0.18396674468570143
21,3,0.15789473684210525,0.474861071199394,0.1429408711366791
21,4,0.21052631578947367,0.49076882438366903,0.21234472259970094
21,5,0.2631578947368421,0.5413405303085704,0.13743401369757538
21,6,0.3157894736842105,0.4880755654628397,0.3558150392324976
21,7,0.3684210526315789,0.45928654545044006,0.39710445378807524
21,8,0.42105263157894735,0.3841224116323146,0.1463228031134738
21,9,0.47368421052631576,0.4040450654424726,-0.006223989578703182
21,10,0.5263157894736842,0.5161442562972487,0.3163143323455553
21,11,0.5789473684210527,0.5249367129929237,0.14257156995757328
21,12,0.631578947368421,0.4917240731899103,0.1794933849784001
21,13,0.6842105263157894,0.4886546306112343,0.26351029960539163
21,14,0.7368421052631579,0.5519975736634273,0.08694707918779866
21,15,0.7894736842105263,0.5114246711191206,0.07057380159521781
21,16,0.8421052631578947,0.5279992043611712,0.23386460426868344
21,17,0.894736842105263,0.490263131264993,0.3397373071529988
21,18,0.9473684210526315,0.4802377155697784,0.5044755255228613
21,19,1.0,0.4823397459059433,0.08610358485449625
22,0,0.0,0.44326711439187694,0.2247155059351456
22,1,0.05263157894736842,0.4964389202347108,0.15971510433438257
22,2,0.10526315789473684,0.44851681245646446,0.18396674468570143
22,3,0.15789473684210525,0.47561641390750947,0.1429408711366791
22,4,0.21052631578947367,0.4583388755589312,0.21234472259970094
22,5,0.2631578947368421,0.4322325061070269,0.13743401369757538
22,6,0.3157894736842105,0.40758414499761436,0.3558150392324976
22,7,0.3684210526315789,0.522347262952481,0.39710445378807524
22,8,0.42105263157894735,0.5473473166200271,0.1463228031134738
22,9,0.47368421052631576,0.5038903433761297,-0.006223989578703182
22,10,0.5263157894736842,0.5089263368066617,0.3163143323455553
22,11,0.5789473684210527,0.5211055224968603,0.14257156995757328
22,12,0.631578947368421,0.4448913873275163,0.1794933849784001
22,13,0.6842105263157894,0.4938700864824931,0.26351029960539163
22,14,0.7368421052631579,0.5337972260088711,0.08694707918779866
22,15,0.7894736842105263,0.6074950903014846,0.07057380159521781
22,16,0.8421052631578947,0.567925376963436,0.23386460426868344
22,17,0.894736842105263,0.44756921476183753,0.3397373071529988
22,18,0.9473684210526315,0.48960282535147837,0.5044755255228613
