sample_id,time_point,X_test,y_test,y_pred,y_test_original,y_pred_original
2,1,-6.106226635438361e-16,2.834760412150612,-0.0387460849523867,0.6866399357522184,0.49742736034634544
2,2,-1.2212453270876722e-15,-0.3193793176086188,-0.01986539012941615,0.4801261081827356,0.4999853565568639
2,3,1.5182299861749016e-14,1.8876067753173944,-0.03464139326462732,0.6241280573053536,0.4978894280236639
2,4,-2.4424906541753444e-15,-0.0029875464183080703,0.008013789309605753,0.4997340344101741,0.5004549568931853
2,5,-1.8263168755083825e-14,1.5099308350161025,-0.019688437780608525,0.5989860264921627,0.4987038593533855
2,6,3.036459972349803e-14,0.2907934293774762,0.019073081221756345,0.5180589995260729,0.5002434643271828
2,7,-3.574918139293004e-14,1.0689649399866072,-0.010043821750930328,0.571826659418778,0.5001034911608248
2,8,-4.884981308350689e-15,1.0549794395023102,-0.013181803897228256,0.568910841194339,0.4990806363917213
2,9,3.2585045772748344e-14,0.565780142297508,-0.0025857610092762428,0.5375251459985486,0.500225201494393
2,10,-3.652633751016765e-14,1.8598050693929216,-0.016377092717372862,0.6239164703131538,0.49886372271502843
2,11,-5.517808432387028e-14,-0.46242885179958765,-0.021633710553901682,0.4693594281628407,0.49855552020186256
2,12,6.072919944699606e-14,-0.5783694843979209,0.01686361604506694,0.4598737566844008,0.4997882429124703
2,13,-3.985700658404312e-14,0.47800822462942855,-0.020959181778953225,0.5317167978800256,0.4984547370017079
2,14,-7.149836278586008e-14,0.7999651717103308,0.002476923372166865,0.5524632585258946,0.49967647878326393
2,15,3.108624468950438e-14,-1.2706158757906139,0.02539323975028653,0.41715030542593534,0.5021559187846872
2,16,-9.769962616701378e-15,-0.9785109993420995,0.007471707495617122,0.4371211343930761,0.5008423979979373
2,17,-4.463096558993129e-14,0.2928534878368342,0.037232270939574895,0.5190397339259751,0.5023972626311239
2,18,6.517009154549669e-14,-1.5105326343995662,0.012945140191764265,0.39998380032794684,0.49966536790672217
2,19,0.0,-2.142217786847424,0.018656063655052377,0.3584604200192252,0.5020442878630582
3,0,0.0,0.2713927997539706,0.02259876019052476,0.5188109485442367,0.5024311696591803
3,1,-6.106226635438361e-16,-0.0027264414982580815,-0.0387460849523867,0.4997991557503329,0.49742736034634544
3,2,-1.2212453270876722e-15,0.9117962423074496,-0.01986539012941615,0.5617591108357671,0.4999853565568639
3,3,1.5182299861749016e-14,-0.10754393027003682,-0.03464139326462732,0.49310174426194164,0.4978894280236639
3,4,-2.4424906541753444e-15,1.3382235976908698,0.008013789309605753,0.587624204491986,0.5004549568931853
3,5,-1.8263168755083825e-14,0.9453391668270251,-0.019688437780608525,0.5619712758013071,0.4987038593533855
3,6,3.036459972349803e-14,-0.289674698014695,0.019073081221756345,0.4800001996401603,0.5002434643271828
3,7,-3.574918139293004e-14,-0.11817827598130974,-0.010043821750930328,0.49291564808644756,0.5001034911608248
3,8,-4.884981308350689e-15,1.5193549188733246,-0.013181803897228256,0.5992690245024956,0.4990806363917213
3,9,3.2585045772748344e-14,1.6558503039417294,-0.0025857610092762428,0.6090627880323263,0.500225201494393
3,10,-3.652633751016765e-14,0.21601005697266681,-0.016377092717372862,0.5143529711271067,0.49886372271502843
3,11,-5.517808432387028e-14,0.9712210917845618,-0.021633710553901682,0.5643173162791516,0.49855552020186256
3,12,6.072919944699606e-14,0.9060633789683253,0.01686361604506694,0.5594152220989252,0.4997882429124703
3,13,-3.985700658404312e-14,-0.038576170717398044,-0.020959181778953225,0.49728035696999173,0.4984547370017079
3,14,-7.149836278586008e-14,-1.735853310383005,0.002476923372166865,0.3846141498268125,0.49967647878326393
3,15,3.108624468950438e-14,1.2585340704871177,0.02539323975028653,0.5830379831293937,0.5021559187846872
3,16,-9.769962616701378e-15,-0.5807759697721463,0.007471707495617122,0.46282562037275327,0.5008423979979373
3,17,-4.463096558993129e-14,1.0983283813938194,0.037232270939574895,0.5714809708368116,0.5023972626311239
3,18,6.517009154549669e-14,-0.6958632960295538,0.012945140191764265,0.45328783801164085,0.49966536790672217
3,19,0.0,-0.514211337309811,0.018656063655052377,0.46663677785934643,0.5020442878630582
4,0,0.0,0.00042128341608450414,0.02259876019052476,0.5009710777436698,0.5024311696591803
4,1,-6.106226635438361e-16,-0.9102871000942465,-0.0387460849523867,0.44003875857596664,0.49742736034634544
4,2,-1.2212453270876722e-15,-0.044514222439331876,-0.01986539012941615,0.49835101758940853,0.4999853565568639
4,3,1.5182299861749016e-14,0.18122174947313788,-0.03464139326462732,0.5120656762818453,0.4978894280236639
4,4,-2.4424906541753444e-15,0.28044751568447485,0.008013789309605753,0.5183076616311948,0.5004549568931853
4,5,-1.8263168755083825e-14,0.6506314669101361,-0.019688437780608525,0.5426501758741896,0.4987038593533855
4,6,3.036459972349803e-14,0.2251615181903251,0.019073081221756345,0.5137557972379063,0.5002434643271828
4,7,-3.574918139293004e-14,-0.33523080939164374,-0.010043821750930328,0.4784878733299798,0.5001034911608248
4,8,-4.884981308350689e-15,0.8176985470983217,-0.013181803897228256,0.5533987886697739,0.4990806363917213
4,9,3.2585045772748344e-14,3.0186731881760376,-0.0025857610092762428,0.6985002747907376,0.500225201494393
4,10,-3.652633751016765e-14,1.7435422966742737,-0.016377092717372862,0.61616723387681,0.49886372271502843
4,11,-5.517808432387028e-14,0.5107618110364227,-0.021633710553901682,0.5338187688066163,0.49855552020186256
4,12,6.072919944699606e-14,1.4742822843027379,0.01686361604506694,0.5975182201590465,0.4997882429124703
4,13,-3.985700658404312e-14,0.3592517163322064,-0.020959181778953225,0.5238002763638974,0.4984547370017079
4,14,-7.149836278586008e-14,0.6690124249790927,0.002476923372166865,0.5437953266625737,0.49967647878326393
4,15,3.108624468950438e-14,0.5999411051080945,0.02539323975028653,0.5398406797273743,0.5021559187846872
4,16,-9.769962616701378e-15,1.5203404334438535,0.007471707495617122,0.5986148094379736,0.5008423979979373
4,17,-4.463096558993129e-14,0.24326944993118815,0.037232270939574895,0.5158115162625752,0.5023972626311239
4,18,6.517009154549669e-14,-0.712121994476658,0.012945140191764265,0.45222402692425384,0.49966536790672217
4,19,0.0,-0.8329017397667593,0.018656063655052377,0.44546071493515677,0.5020442878630582
5,0,0.0,-0.18083045959866798,0.02259876019052476,0.48903806086624735,0.5024311696591803
5,1,-6.106226635438361e-16,0.5035446106927195,-0.0387460849523867,0.5331357254553508,0.49742736034634544
5,2,-1.2212453270876722e-15,0.9517198189710913,-0.01986539012941615,0.564406240575675,0.4999853565568639
5,3,1.5182299861749016e-14,-0.6361495084608922,-0.03464139326462732,0.4583869531584113,0.4978894280236639
5,4,-2.4424906541753444e-15,0.7923656277289299,0.008013789309605753,0.5518538859771243,0.5004549568931853
5,5,-1.8263168755083825e-14,0.03556116223012099,-0.019688437780608525,0.5023260349634616,0.4987038593533855
5,6,3.036459972349803e-14,-0.8877756258594796,0.019073081221756345,0.4407852928257429,0.5002434643271828
5,7,-3.574918139293004e-14,0.1871521251435634,-0.010043821750930328,0.5132113718198518,0.5001034911608248
5,8,-4.884981308350689e-15,-0.07919026275015068,-0.013181803897228256,0.4947653850859026,0.4990806363917213
5,9,3.2585045772748344e-14,-1.688539572077803,-0.0025857610092762428,0.38958171773938305,0.500225201494393
5,10,-3.652633751016765e-14,-0.632006972342799,-0.016377092717372862,0.4578302828362109,0.49886372271502843
5,11,-5.517808432387028e-14,-0.5092317858253825,-0.021633710553901682,0.4662594330820153,0.49855552020186256
5,12,6.072919944699606e-14,-0.6142081401361208,0.01686361604506694,0.45747052754638695,0.4997882429124703
5,13,-3.985700658404312e-14,-0.4687732757772054,-0.020959181778953225,0.4686026475356727,0.4984547370017079
5,14,-7.149836278586008e-14,-1.6416588180880733,0.002476923372166865,0.3908490052345289,0.49967647878326393
5,15,3.108624468950438e-14,-0.4017194745151428,0.02539323975028653,0.47414147211599916,0.5021559187846872
5,16,-9.769962616701378e-15,0.6488801944897958,0.007471707495617122,0.5422948078573713,0.5008423979979373
5,17,-4.463096558993129e-14,-1.0562019186462264,0.037232270939574895,0.43120815190756195,0.5023972626311239
5,18,6.517009154549669e-14,0.04376522278743404,0.012945140191764265,0.501681934342598,0.49966536790672217
5,19,0.0,-0.05079788417122777,0.018656063655052377,0.49742927229257405,0.5020442878630582
6,0,0.0,-1.1694576213003294,0.02259876019052476,0.42395010965628876,0.5024311696591803
6,1,-6.106226635438361e-16,-0.3832004917712915,-0.0387460849523867,0.47474597595072454,0.49742736034634544
6,2,-1.2212453270876722e-15,0.8645410832548082,-0.01986539012941615,0.5586258610784566,0.4999853565568639
6,3,1.5182299861749016e-14,0.7264138273655161,-0.03464139326462732,0.547869742444197,0.4978894280236639
6,4,-2.4424906541753444e-15,-1.7420082694054824,0.008013789309605753,0.38577522353207383,0.5004549568931853
6,5,-1.8263168755083825e-14,1.119761770898493,-0.019688437780608525,0.573406459082108,0.4987038593533855
6,6,3.036459972349803e-14,1.1394223204265328,0.019073081221756345,0.573699947956682,0.5002434643271828
6,7,-3.574918139293004e-14,1.6131023895254,-0.010043821750930328,0.6079962098734735,0.5001034911608248
6,8,-4.884981308350689e-15,0.7959417560698292,-0.013181803897228256,0.5519764554941832,0.4990806363917213
6,9,3.2585045772748344e-14,0.27302794644109823,-0.0025857610092762428,0.5183128030423954,0.500225201494393
6,10,-3.652633751016765e-14,1.1127864492123671,-0.016377092717372862,0.5741256062664211,0.49886372271502843
6,11,-5.517808432387028e-14,0.578717194823133,-0.021633710553901682,0.538319797638234,0.49855552020186256
6,12,6.072919944699606e-14,1.3648926754628996,0.01686361604506694,0.5901828921467398,0.4997882429124703
6,13,-3.985700658404312e-14,-0.5569968073356959,-0.020959181778953225,0.46272150892840075,0.4984547370017079
6,14,-7.149836278586008e-14,0.7288486926331745,0.002476923372166865,0.5477559666943974,0.49967647878326393
6,15,3.108624468950438e-14,0.3668181370192475,0.02539323975028653,0.5245500767117199,0.5021559187846872
6,16,-9.769962616701378e-15,0.06092723387144118,0.007471707495617122,0.5042970769326776,0.5008423979979373
6,17,-4.463096558993129e-14,1.1167726622466772,0.037232270939574895,0.5726818039224754,0.5023972626311239
6,18,6.517009154549669e-14,0.26806062282356946,0.012945140191764265,0.5163576437288462,0.49966536790672217
6,19,0.0,1.6764983622813612,0.018656063655052377,0.6122031522764178,0.5020442878630582
7,0,0.0,-1.5409948235186812,0.02259876019052476,0.399489325826469,0.5024311696591803
7,1,-6.106226635438361e-16,-1.1478242389252413,-0.0387460849523867,0.4243975850348358,0.49742736034634544
7,2,-1.2212453270876722e-15,-0.7992343104595839,-0.01986539012941615,0.44830935906927555,0.4999853565568639
7,3,1.5182299861749016e-14,-0.982212352432519,-0.03464139326462732,0.43566017948666036,0.4978894280236639
7,4,-2.4424906541753444e-15,-1.0511837870606933,0.008013789309605753,0.43104526286677586,0.5004549568931853
7,5,-1.8263168755083825e-14,0.4513724397114657,-0.019688437780608525,0.5295867113736983,0.4987038593533855
7,6,3.036459972349803e-14,0.6242757339079408,0.019073081221756345,0.5399240007116473,0.5002434643271828
7,7,-3.574918139293004e-14,-0.7626110661010178,-0.010043821750930328,0.45007933101867104,0.5001034911608248
7,8,-4.884981308350689e-15,-0.308428708589874,-0.013181803897228256,0.47977910120737954,0.4990806363917213
7,9,3.2585045772748344e-14,-0.7182044311561961,-0.0025857610092762428,0.45326155267710977,0.500225201494393
7,10,-3.652633751016765e-14,-0.9767947730074008,-0.016377092717372862,0.4348492191196012,0.49886372271502843
7,11,-5.517808432387028e-14,-0.012383624662117136,-0.021633710553901682,0.4991682001835479,0.49855552020186256
7,12,6.072919944699606e-14,-0.12169279427188583,0.01686361604506694,0.4904970796231793,0.4997882429124703
7,13,-3.985700658404312e-14,-0.07774024773574556,-0.020959181778953225,0.4946696094596399,0.4984547370017079
7,14,-7.149836278586008e-14,-0.4685962976222537,0.002476923372166865,0.46849553234160574,0.49967647878326393
7,15,3.108624468950438e-14,1.5980787607368767,0.02539323975028653,0.6053088177333169,0.5021559187846872
7,16,-9.769962616701378e-15,0.29135752500755724,0.007471707495617122,0.5191891325663126,0.5008423979979373
7,17,-4.463096558993129e-14,0.3304642757511839,0.037232270939574895,0.5214884213465224,0.5023972626311239
7,18,6.517009154549669e-14,0.8499269932264485,0.012945140191764265,0.5544293195290987,0.49966536790672217
7,19,0.0,-0.35994148587782,0.018656063655052377,0.47688756688858475,0.5020442878630582
8,0,0.0,1.1344600295898213,0.02259876019052476,0.5756324480160689,0.5024311696591803
8,1,-6.106226635438361e-16,0.8655186068105575,-0.0387460849523867,0.5569707270829656,0.49742736034634544
8,2,-1.2212453270876722e-15,-0.07157324208845212,-0.01986539012941615,0.4965568713321878,0.4999853565568639
8,3,1.5182299861749016e-14,0.3022108624063271,-0.03464139326462732,0.5200113203585724,0.4978894280236639
8,4,-2.4424906541753444e-15,0.6341195535080328,0.008013789309605753,0.5414839494916267,0.5004549568931853
8,5,-1.8263168755083825e-14,0.8985150623225372,-0.019688437780608525,0.5589014774811949,0.4987038593533855
8,6,3.036459972349803e-14,0.938252479203508,0.019073081221756345,0.5605101062256902,0.5002434643271828
8,7,-3.574918139293004e-14,0.08441470697767411,-0.010043821750930328,0.5063822770146956,0.5001034911608248
8,8,-4.884981308350689e-15,0.7875296664487389,-0.013181803897228256,0.5514265217227713,0.4990806363917213
8,9,3.2585045772748344e-14,0.7095532224552556,-0.0025857610092762428,0.5469604901665834,0.500225201494393
8,10,-3.652633751016765e-14,0.24826491669199982,-0.016377092717372862,0.5165028470361483,0.49886372271502843
8,11,-5.517808432387028e-14,0.961560786034564,-0.021633710553901682,0.5636774653610925,0.49855552020186256
8,12,6.072919944699606e-14,0.25039804519381575,0.01686361604506694,0.5154483376704745,0.4997882429124703
8,13,-3.985700658404312e-14,-1.2181213371100243,-0.020959181778953225,0.4186497638102341,0.4984547370017079
8,14,-7.149836278586008e-14,0.49534921481606253,0.002476923372166865,0.5323003339233366,0.49967647878326393
8,15,3.108624468950438e-14,0.11775406246669631,0.02539323975028653,0.5082138919047687,0.5021559187846872
8,16,-9.769962616701378e-15,-0.08315012613862952,0.007471707495617122,0.49498576612263384,0.5008423979979373
8,17,-4.463096558993129e-14,0.13451800235262654,0.037232270939574895,0.508731146070428,0.5023972626311239
8,18,6.517009154549669e-14,0.4064131442496167,0.012945140191764265,0.5254100870557099,0.49966536790672217
8,19,0.0,0.4228494639370213,0.018656063655052377,0.5289017796856098,0.5020442878630582
9,0,0.0,0.1606359303372342,0.02259876019052476,0.5115190816079126,0.5024311696591803
9,1,-6.106226635438361e-16,2.0768841795393422,-0.0387460849523867,0.6367358502887434,0.49742736034634544
9,2,-1.2212453270876722e-15,1.488822200174969,-0.01986539012941615,0.6000187734566516,0.4999853565568639
9,3,1.5182299861749016e-14,0.44133865500307434,-0.03464139326462732,0.5291481748602243,0.4978894280236639
9,4,-2.4424906541753444e-15,0.9093283410868738,0.008013789309605753,0.5595185052396549,0.5004549568931853
9,5,-1.8263168755083825e-14,0.8889852102569553,-0.019688437780608525,0.5582766983386693,0.4987038593533855
9,6,3.036459972349803e-14,0.21263000342260202,0.019073081221756345,0.5129341596831368,0.5002434643271828
9,7,-3.574918139293004e-14,-0.43665333702814785,-0.010043821750930328,0.47174618107244337,0.5001034911608248
9,8,-4.884981308350689e-15,-0.6864462850811356,-0.013181803897228256,0.455066498172502,0.4990806363917213
9,9,3.2585045772748344e-14,-0.40865889501415165,-0.0025857610092762428,0.47357598612998214,0.500225201494393
9,10,-3.652633751016765e-14,-0.11713118881907897,-0.016377092717372862,0.4921481826125087,0.49886372271502843
9,11,-5.517808432387028e-14,-3.021537624829301,-0.021633710553901682,0.2998567084547772,0.49855552020186256
9,12,6.072919944699606e-14,-1.5021883107154241,0.01686361604506694,0.39792533044123835,0.4997882429124703
9,13,-3.985700658404312e-14,-1.7616827624848308,-0.020959181778953225,0.3824149857671883,0.4984547370017079
9,14,-7.149836278586008e-14,-0.9359869613691952,0.002476923372166865,0.43755833913232106,0.49967647878326393
9,15,3.108624468950438e-14,-0.9767898187283683,0.02539323975028653,0.4364224416338165,0.5021559187846872
9,16,-9.769962616701378e-15,-0.4263383899472113,0.007471707495617122,0.472806482781673,0.5008423979979373
9,17,-4.463096558993129e-14,-0.5307879914025678,0.037232270939574895,0.4654157435472738,0.5023972626311239
9,18,6.517009154549669e-14,-0.8866891003558495,0.012945140191764265,0.4408020534291724,0.49966536790672217
9,19,0.0,0.9374490715662344,0.018656063655052377,0.5630954472322552,0.5020442878630582
10,0,0.0,-0.3036462689216263,0.02259876019052476,0.48095227310449395,0.5024311696591803
10,1,-6.106226635438361e-16,-1.239195851078812,-0.0387460849523867,0.41838101327068855,0.49742736034634544
10,2,-1.2212453270876722e-15,-0.7831894494530863,-0.01986539012941615,0.44937321236831296,0.4999853565568639
10,3,1.5182299861749016e-14,-0.3086253599232437,-0.03464139326462732,0.4798962464139981,0.4978894280236639
10,4,-2.4424906541753444e-15,-0.8640570358587893,0.008013789309605753,0.44330776311681364,0.5004549568931853
10,5,-1.8263168755083825e-14,0.08046630084045597,-0.019688437780608525,0.5052700254685486,0.4987038593533855
10,6,3.036459972349803e-14,-0.8385777648281466,0.019073081221756345,0.4440109850893621,0.5002434643271828
10,7,-3.574918139293004e-14,-0.21726756670997271,-0.010043821750930328,0.4863290492343227,0.5001034911608248
10,8,-4.884981308350689e-15,-1.206982373361096,-0.013181803897228256,0.4210368590366932,0.4990806363917213
10,9,3.2585045772748344e-14,-0.45946920708656647,-0.0025857610092762428,0.4702414760731448,0.500225201494393
10,10,-3.652633751016765e-14,0.6132946102296162,-0.016377092717372862,0.5408330890849463,0.49886372271502843
10,11,-5.517808432387028e-14,-1.2032873151909895,-0.021633710553901682,0.42028862437871356,0.49855552020186256
10,12,6.072919944699606e-14,-0.20933870249678727,0.01686361604506694,0.484619816758957,0.4997882429124703
10,13,-3.985700658404312e-14,-1.5019740236824592,-0.020959181778953225,0.3997276353906497,0.4984547370017079
10,14,-7.149836278586008e-14,0.7080751665767423,0.002476923372166865,0.5463809401072298,0.49967647878326393
10,15,3.108624468950438e-14,-0.5284678863895196,0.02539323975028653,0.465828007060522,0.5021559187846872
10,16,-9.769962616701378e-15,0.504477386987679,0.007471707495617122,0.532962464299708,0.5008423979979373
10,17,-4.463096558993129e-14,0.3219750027499035,0.037232270939574895,0.5209357188598006,0.5023972626311239
10,18,6.517009154549669e-14,-0.9089166113580084,0.012945140191764265,0.4393477013033831,0.49966536790672217
10,19,0.0,-0.3485247172480727,0.018656063655052377,0.47764617840945445,0.5020442878630582
11,0,0.0,-1.1091025445778386,0.02259876019052476,0.42792368881855364,0.5024311696591803
11,1,-6.106226635438361e-16,-0.5729743936096168,-0.0387460849523867,0.46224988145855894,0.49742736034634544
11,2,-1.2212453270876722e-15,-0.5001934292833526,-0.01986539012941615,0.46813724214395935,0.4999853565568639
11,3,1.5182299861749016e-14,0.30512100140606113,-0.03464139326462732,0.5202024361387043,0.4978894280236639
11,4,-2.4424906541753444e-15,-0.26374800241592466,0.008013789309605753,0.4826462843352495,0.5004549568931853
11,5,-1.8263168755083825e-14,0.16877648087410388,-0.019688437780608525,0.5110596597858502,0.4987038593533855
11,6,3.036459972349803e-14,0.5678199530958554,0.019073081221756345,0.5362224378472344,0.5002434643271828
11,7,-3.574918139293004e-14,0.5041459592146176,-0.010043821750930328,0.5342823796782127,0.5001034911608248
11,8,-4.884981308350689e-15,0.6801746790902945,-0.013181803897228256,0.5444082734946631,0.4990806363917213
11,9,3.2585045772748344e-14,0.5468187595292392,-0.0025857610092762428,0.5362807741583949,0.500225201494393
11,10,-3.652633751016765e-14,-0.4274557139360872,-0.016377092717372862,0.47146419184835175,0.49886372271502843
11,11,-5.517808432387028e-14,1.258784444747832,-0.021633710553901682,0.5833640918321649,0.49855552020186256
11,12,6.072919944699606e-14,0.45461111563915174,0.01686361604506694,0.529142233023095,0.4997882429124703
11,13,-3.985700658404312e-14,0.6644862083187237,-0.020959181778953225,0.5441477542236203,0.4984547370017079
11,14,-7.149836278586008e-14,0.560360707752373,0.002476923372166865,0.5366035288174555,0.49967647878326393
11,15,3.108624468950438e-14,-0.3695523290312298,0.02539323975028653,0.47625132450752267,0.5021559187846872
11,16,-9.769962616701378e-15,0.7689172102816293,0.007471707495617122,0.5500524594597449,0.5008423979979373
11,17,-4.463096558993129e-14,-0.16562226181564366,0.037232270939574895,0.4891902183200639,0.5023972626311239
11,18,6.517009154549669e-14,1.360989776575386,0.012945140191764265,0.5878682972582353,0.49966536790672217
11,19,0.0,-0.3898392556031699,0.018656063655052377,0.4749009458666904,0.5020442878630582
12,0,0.0,0.5832963993156467,0.02259876019052476,0.5393456526844079,0.5024311696591803
12,1,-6.106226635438361e-16,0.53145012787722,-0.0387460849523867,0.5349732277473538,0.49742736034634544
12,2,-1.2212453270876722e-15,1.2308462459457465,-0.01986539012941615,0.5829136972663411,0.4999853565568639
12,3,1.5182299861749016e-14,0.8011303230090223,-0.03464139326462732,0.5527765532030415,0.4978894280236639
12,4,-2.4424906541753444e-15,1.2160638547329807,0.008013789309605753,0.5796190215400874,0.5004549568931853
12,5,-1.8263168755083825e-14,1.0402755616573525,-0.019688437780608525,0.5681953261798833,0.4987038593533855
12,6,3.036459972349803e-14,-0.5554797135858269,0.019073081221756345,0.4625725073709188,0.5002434643271828
12,7,-3.574918139293004e-14,-0.021387349131954215,-0.010043821750930328,0.49934947159042037,0.5001034911608248
12,8,-4.884981308350689e-15,-1.4261375788825843,-0.013181803897228256,0.4067097590977179,0.4990806363917213
12,9,3.2585045772748344e-14,-1.006229927761624,-0.0025857610092762428,0.434359407110919,0.500225201494393
12,10,-3.652633751016765e-14,-0.5344814598912757,-0.016377092717372862,0.46433062887897497,0.49886372271502843
12,11,-5.517808432387028e-14,-1.3145225723687952,-0.021633710553901682,0.412920950594085,0.49855552020186256
12,12,6.072919944699606e-14,-0.1131563835238931,0.01686361604506694,0.49106950486126555,0.4997882429124703
12,13,-3.985700658404312e-14,0.1310357561158959,-0.020959181778953225,0.5085869917592797,0.4984547370017079
12,14,-7.149836278586008e-14,-2.0082646222242913,0.002476923372166865,0.36658289237877856,0.49967647878326393
12,15,3.108624468950438e-14,-1.2119466332555404,0.02539323975028653,0.4209984380410411,0.5021559187846872
12,16,-9.769962616701378e-15,-0.3028875446493399,0.007471707495617122,0.48078476049477625,0.5008423979979373
12,17,-4.463096558993129e-14,0.33144340560205293,0.037232270939574895,0.5215521685606027,0.5023972626311239
12,18,6.517009154549669e-14,-0.617629265338646,0.012945140191764265,0.458406712042716,0.49966536790672217
12,19,0.0,-0.6970360128795151,0.018656063655052377,0.4544886026896169,0.5020442878630582
13,0,0.0,0.0012875019114717658,0.02259876019052476,0.5010281067120707,0.5024311696591803
13,1,-6.106226635438361e-16,-0.9328046419650516,-0.0387460849523867,0.438556039781532,0.49742736034634544
13,2,-1.2212453270876722e-15,0.8117157592007792,-0.01986539012941615,0.5551232819507944,0.4999853565568639
13,3,1.5182299861749016e-14,0.3914534147574657,-0.03464139326462732,0.5258720919626456,0.4978894280236639
13,4,-2.4424906541753444e-15,-0.1723840750055591,0.008013789309605753,0.4886334036301557,0.5004549568931853
13,5,-1.8263168755083825e-14,0.8763612197432574,-0.019688437780608525,0.557449066816782,0.4987038593533855
13,6,3.036459972349803e-14,0.40981897704958115,0.019073081221756345,0.5258629930381978,0.5002434643271828
13,7,-3.574918139293004e-14,-0.8139071825424994,-0.010043821750930328,0.4466696089469175,0.5001034911608248
